['-0.5482591926814039', '-0.5219322056552194', '-0.1947417498644862', '-0.08655154047204024', '0.06691031585315341', '-0.05524843342720516', '-0.06773232796125941', '-0.10835309014966091', '-0.09351692137894807', '0.07606900036334992', '0.18388959616422654', '0.08341601527399486', '0.08610564122597376', '0.1344595233599345', '0.15165395066142082', '0.05086268732945124', '0.07107790437423521', '0.051567629476388294', '-0.0261678297072649', '0.09017989213267961']
['-0.5569002951309915', '-0.5304487066318061', '-0.19024435883183033', '-0.14980277901120284', '0.06610851563789226', '-0.09443164972795381', '-0.12090549684469662', '-0.11029974138364196', '-0.016310947802331714', '0.09304184892620795', '0.12512193749348324', '0.16842576016982397', '0.1264003290070428', '0.18923909353713195', '0.16335450510183971', '0.14242696116367976', '0.06281870404879251', '0.02915978928407033', '-0.010316426865756512', '0.14432229995727539']
['-0.5691985588509553', '-0.5717378809348174', '-0.11623992143703979', '-0.15613111990862788', '0.012967160348034058', '-0.09795577104050646', '-0.16909051667603237', '-0.13914970819320943', '-0.0022194232543309546', '0.022285785675048828', '0.19178326278924943', '0.19220600227514903', '0.08607197867499457', '0.17460939039786658', '0.13013172222508324', '0.14738386397560438', '0.032207142810026804', '0.03908962806065877', '-0.003879384572307269', '0.128737078110377']
['-0.47007383503127825', '-0.6427037739385715', '-0.12185411962691382', '-0.06467390156670637', '-0.04227544348765776', '-0.04386072941479229', '-0.14550635065063872', '-0.1463445348061976', '0.02661618987719218', '0.10393709202607473', '0.20780013501644135', '0.19449605213271245', '0.06298318988747066', '0.0697038988272349', '0.10784121279915174', '0.08301738053560256', '0.14609892554581166', '0.06854562923933069', '0.06253597599764665', '0.07981676956017812']
['-0.5090843344041314', '-0.5685999775246646', '-0.07428623253430322', '-0.055309432671419266', '-0.04168191364444004', '-0.05918707135650847', '-0.11571671803674055', '-0.18624995266397795', '0.02138048356694598', '0.1494045681423611', '0.18387449050943055', '0.22742671854794025', '0.07130630628930197', '0.12171598027149837', '0.10115247989694277', '0.09906535844008128', '0.12004810124635697', '-0.00479263998568058', '0.0652569847802321', '0.19761039018630983']
['-0.4505481938855444', '-0.5943248333508843', '-0.15840771548225685', '-0.031579639747106585', '-0.11486428768320718', '-0.09176258818024681', '-0.16612021698719925', '-0.12956852303610908', '0.09579904470799698', '0.1452446095952912', '0.1612014828870694', '0.16829170435667037', '0.1832064246137937', '0.17222787506050533', '0.06135874994926983', '0.21909504358967144', '0.06707979738712311', '0.10207371711730957', '0.09156886339187623', '0.07929029067357381']
['-0.4243218305854783', '-0.6167845818731733', '-0.10498108652459698', '-0.05593340422722298', '-0.1412793162526198', '-0.037215953968347065', '-0.1531934857716976', '-0.0371712691254086', '0.046079506988100934', '0.07865003347396851', '0.16859962145487467', '0.1813987075454659', '0.2004519316057364', '0.14376777249077957', '0.17617322007815042', '0.12371334830919901', '0.08520503770560026', '0.0854852316280206', '0.14191053013006846', '0.10063200692335765']
['-0.354364750188872', '-0.5120799861590252', '-0.03292513859963105', '-0.08465351387277827', '-0.1363189950681947', '-0.056249813413070074', '-0.11204703973563727', '-0.05812332765923606', '0.06375629561642805', '0.10415559904442893', '0.20424679865439732', '0.18428467147880132', '0.22857461522022884', '0.06663632430136204', '0.24012293616930644', '0.12346519480148951', '0.10476305137077967', '0.11082955474654833', '0.13536592721939086', '0.10814391175905863']
['-0.3040527355387452', '-0.560459948298263', '-0.08324845837164421', '-0.06786358357012151', '-0.12356874748433709', '-0.0865810329767151', '-0.11207051015207692', '-0.1507701395948728', '-0.019255220894184376', '0.10399444306062328', '0.2541773967326634', '0.15854229016436472', '0.20137077992161115', '0.08008536870280901', '0.22735413946211339', '0.19854572142163912', '0.08407088468472163', '0.12013063542544841', '0.12046577980120977', '0.07646608501672744']
['-0.3752121979943661', '-0.4504135170505163', '-0.059916857249427906', '-0.12674733323060686', '-0.06255398732486855', '-0.1059717502069497', '-0.14921739637142137', '-0.035907330798606085', '0.024644893970754412', '0.08397491955094867', '0.19694426980283525', '0.14926367104053498', '0.14928548319472207', '0.11191059119171566', '0.23504941761493683', '0.20099350810050964', '0.11390629261732102', '0.09919230292240779', '0.1197371944785118', '0.04622355153163274']
['-0.6357092184287282', '-0.49624801976822563', '-0.07713947120627528', '-0.1388040431948858', '-0.14757703172862693', '-0.15750465330671864', '-0.1679043946787715', '-0.052520803308321366', '0.02613319785644611', '0.08406176377501753', '0.1852355363468329', '0.12657199983795483', '0.16702184826135635', '0.21551864643891652', '0.14479227984944978', '0.16441055114070574', '0.09704754501581192', '0.13271634380022684', '0.14270170032978058', '0.055968745549519854']
['-0.46822080116198994', '-0.5499690455167625', '-0.0881624907828295', '-0.04081496722354643', '-0.16066021780818054', '-0.1976589737162388', '-0.06337104038429008', '-0.040676328912377366', '0.0543773372376722', '0.06521684037314521', '0.15542272366169427', '0.0969728042682012', '0.13211478777229785', '0.20052462046345074', '0.0923475647966067', '0.16432465513547262', '0.10822141766548157', '0.08243860006332397', '0.13513979613780974', '0.05513304670651754']
['-0.4564346318002687', '-0.602172141871514', '-0.10535339481243607', '-0.04153139733072733', '-0.1321487077580834', '-0.13828175754143449', '0.003557706125198846', '0.013284384955962498', '-0.015772189787692494', '0.03850402089456717', '0.1361436856455273', '0.044052847847342494', '0.10787109235922496', '0.18718905200560887', '0.09415858963297473', '0.14175047278404235', '0.13552726689312194', '0.12218567132949829', '0.04739692111810048', '0.032227387030919395']
['-0.6164284429134745', '-0.694390670039163', '-0.15490737975815344', '-0.08361049861252788', '-0.1822390384365011', '-0.11689426475053742', '-0.03289753131450168', '0.0767828089826637', '0.0525590508348412', '-0.0027343884110450746', '0.13582213424974018', '0.028765190558301082', '0.10191796579294735', '0.15492327262957892', '0.18649778134293027', '0.11146069765090942', '0.15050882349411646', '0.08933046989970737', '0.04936155875523885', '0.0574024165670077']
['-0.695611484429624', '-0.6118228711894892', '-0.19452741652052313', '-0.11613503759596903', '-0.19490035955169244', '-0.12643108727440003', '-0.02427429712429229', '0.08247185016220267', '0.08013854498664538', '-0.015648924567633206', '0.10589135355419582', '0.06712239243917995', '0.09041743187440766', '0.156286941220363', '0.12030481398105622', '0.12672905003031096', '0.14771114538113275', '0.11600120266278585', '0.043979101048575504', '0.11973522305488586']
['-0.49930742902133385', '-0.6465450080898154', '-0.22136150784235256', '-0.16820645066518647', '-0.19730025991415368', '-0.12196688316134743', '-0.041236235087727585', '0.12138578090402814', '0.08015501945383019', '0.02442286175986131', '0.033817164103190106', '0.07649341697494189', '0.10371064051157898', '0.12899141079849666', '0.1522631714741389', '0.11354957454734378', '0.1828756771567795', '0.08555401315291723', '0.040521901845932004', '0.02354954183101654']
['-0.38999656748126404', '-0.7320176223508933', '-0.24000341478211612', '-0.1630323093745028', '-0.1985065394469204', '-0.04006030603435148', '-0.05162197762420253', '0.17619056108925077', '0.14005819029278224', '-0.01705245915386412', '0.010107661452558305', '0.011116547820468744', '0.08173127273718515', '0.0644970916211605', '0.16839170604944229', '0.1706976552804311', '0.1862527185016208', '0.11602226495742798', '0.026369011402130126', '0.056391250093777975']
['-0.36994160144402066', '-0.693684744586057', '-0.30766707812661903', '-0.21515990447164066', '-0.17066095208203552', '-0.04648472908766024', '0.006713152528561728', '0.1949547389998204', '0.12593648612499236', '0.018211503492461308', '0.031074863175551096', '0.03620024894674619', '0.06217500070730845', '0.09688531325923072', '0.19854996378223103', '0.15298858558138212', '0.1568433776497841', '0.1364134391148885', '0.034680627783139545', '0.01656464139620463']
['-0.34357106176012486', '-0.649436705226978', '-0.4313939907877682', '-0.21734256066485858', '-0.17193558339669246', '-0.1250527914081301', '0.037055960051039935', '0.15091751816533344', '0.19269134692019887', '0.05037358343601227', '0.0820141996567448', '0.012526849533120792', '0.0483402178933223', '0.14787661181555853', '0.20735298121968906', '0.20936150666740205', '0.23798278470834097', '0.11658160736163457', '0.04627034217119217', '0.054956139127413435']
['-0.32114824990778273', '-0.6444024736297076', '-0.41319253568302206', '-0.29979072472133433', '-0.23466846083882087', '-0.17231713368917112', '0.02821223532160123', '0.16810334332908194', '0.18153661764882228', '0.0994786295046409', '0.12959190602103868', '0.03189951082070668', '0.07014933601021767', '0.19797404011090597', '0.14947915093766317', '0.2114109447432889', '0.2504291941722234', '0.14633175631364187', '0.022615327106581797', '0.017702134450276692']
['-0.37204025130411755', '-0.6907015291082549', '-0.46852984021550714', '-0.3235202534389623', '-0.255351940406574', '-0.17838494946721883', '0.022764858735932245', '0.13729346270362536', '0.18937145702540875', '0.08022509999573231', '0.0999967947602272', '0.07156643196940422', '0.09456131176816093', '0.14368851863675647', '0.13069239854812623', '0.1803936986459626', '0.1258338342110316', '0.13960452336404058', '0.0076935191949208575', '0.032913762331008914']
['-0.5133575688811803', '-0.7321195621071773', '-0.5017429330082956', '-0.37451971075872476', '-0.30729323945408343', '-0.1884274538638659', '-0.013917567474712296', '0.11396629253077128', '0.16113024741411208', '0.09342417425579495', '0.09380849401156108', '0.13083888789017994', '0.06083150903383891', '0.10384940240118239', '0.11622626864247852', '0.1440190950408578', '0.19371889332930248', '0.10222498861451944', '0.0667499822874864', '0.010554369290669758']
['-0.40148796816346344', '-0.836753744734186', '-0.5586517099086019', '-0.34344308668371887', '-0.2810800626164577', '-0.16900935109095946', '0.06914030274230291', '0.05854608618136909', '0.13045232002105978', '0.12084656182262632', '0.137327327993181', '0.21239656110604604', '0.03539334150652091', '0.10349105993906657', '0.12670085628827413', '0.1898466336230437', '0.09429805676142375', '0.12410556773344676', '0.0736144170165062', '0.04357121388117472']
['-0.3705704329761038', '-0.875813609463599', '-0.637399174958719', '-0.3628793124451244', '-0.24142397044130662', '-0.15054668582621075', '0.009999706717052614', '-0.010460421871823968', '0.01953087727228801', '0.05970310212837325', '0.07301132021678819', '0.18952160476810403', '-0.0005003900577624638', '0.061445978159705796', '0.10173330108324687', '0.13167229754229387', '0.14335030913352967', '0.1098187118768692', '0.05899722377459208', '0.031507349510987596']
['-0.284862370302905', '-0.826797536715216', '-0.6384458426561224', '-0.3802795546367562', '-0.2799491031880981', '-0.1259885302891355', '0.010334062657008562', '-0.07032545469908251', '-0.020972540378570555', '0.17069976525174246', '-0.0315902457634608', '0.1484052839378516', '0.15373692204140954', '0.07063409984111786', '0.09112118035554886', '0.19729267169410983', '0.12495000859101614', '0.06507747570673625', '0.03638087809085846', '0.02553654263416926']
['-0.3135055102880172', '-0.8926006931056082', '-0.687971713661851', '-0.34961515321475406', '-0.21601972967131483', '-0.07274556170147362', '-0.0621463113040885', '-0.04891042467147585', '-0.03336605239245626', '0.09053598261541791', '-0.1294085546086232', '0.06981999942411979', '0.1010110062857469', '0.0431772614022096', '0.08248035493824217', '0.1521584474378162', '0.0985320677359899', '0.026140583554903667', '0.033090614279111225', '-0.005100708703200022']
['-0.2400779620787752', '-0.8923345954938227', '-0.6433208713687668', '-0.3725927675320701', '-0.25822270178340534', '-0.011548099631247402', '-0.05794216637450914', '-0.05634558191729916', '-0.07019418789280786', '0.03966167208221223', '-0.05651252408822378', '0.13074055165052414', '0.05411580767896441', '-0.005155864813261562', '0.11272320585946242', '0.11561219369371732', '0.08348236680030822', '-0.005643109480539958', '0.06593273282051086', '-0.05271125783522924']
['-0.34257520020017995', '-0.9502338175218096', '-0.6642176966437581', '-0.3806438772103343', '-0.2204020220047009', '-0.07072288018764641', '-0.02759553417563438', '-0.04171952851116657', '-0.0397645456261105', '0.03144046927491824', '-0.02081615491873688', '0.10063812368445926', '-0.014343509376049042', '0.07993550931827889', '0.07744740686482854', '0.11263841390609741', '0.10557758311430614', '0.05571580976247788', '0.06642821629842123', '0.07725312809149425']
['-0.4038635548480629', '-0.9567622393852188', '-0.6750954102801019', '-0.38836926769641156', '-0.21027750063739975', '-0.016123178561942446', '-0.04471793258801485', '-0.08946613414833943', '-0.11775293946266174', '-0.0722895692454444', '-0.07141932316952282', '0.07527829905351004', '-0.043344004617797006', '0.0290469786240941', '0.05178350044621362', '0.047660723825295764', '0.12580784559249877', '0.11724923749764761', '-0.0009782711664835613', '0.01876413996020953']
